Date,Apple,Amazon,Google,Intel,Microsoft,NVIDIA,AMD,S&P 500
2023-06-15 00:00:00-04:00,185.2783203125,127.11000061035156,125.08999633789062,35.470645904541016,346.02105712890625,426.4373474121094,124.23999786376953,4425.83984375
2023-06-16 00:00:00-04:00,184.19261169433594,125.48999786376953,123.52999877929688,36.015281677246094,340.2855224609375,426.8273010253906,120.08000183105469,4409.58984375
2023-06-20 00:00:00-04:00,184.28224182128906,125.77999877929688,123.0999984741211,34.65864562988281,336.0310974121094,437.98486328125,118.93000030517578,4388.7099609375
2023-06-21 00:00:00-04:00,183.2364044189453,124.83000183105469,120.55000305175781,32.57912826538086,331.56787109375,430.35650634765625,112.11000061035156,4365.68994140625
2023-06-22 00:00:00-04:00,186.26443481445312,130.14999389648438,123.1500015258789,32.3909797668457,337.6811828613281,430.1565856933594,110.69999694824219,4381.89013671875
2023-06-23 00:00:00-04:00,185.9456787109375,129.3300018310547,122.33999633789062,32.67815017700195,333.0191650390625,421.9983215332031,110.01000213623047,4348.330078125
2023-06-26 00:00:00-04:00,184.54124450683594,127.33000183105469,118.33999633789062,33.014835357666016,326.6375427246094,406.2317199707031,107.51000213623047,4328.81982421875
2023-06-27 00:00:00-04:00,187.32025146484375,129.17999267578125,118.33000183105469,33.767425537109375,332.5718688964844,418.6690673828125,110.38999938964844,4378.41015625
2023-06-28 00:00:00-04:00,188.50559997558594,129.0399932861328,120.18000030517578,33.24259567260742,333.84423828125,411.0806884765625,110.16999816894531,4376.85986328125
2023-06-29 00:00:00-04:00,188.84423828125,127.9000015258789,119.0999984741211,32.58903121948242,333.0489807128906,408.13134765625,111.23999786376953,4396.43994140625
2023-06-30 00:00:00-04:00,193.20703125,130.36000061035156,119.69999694824219,33.113861083984375,338.5062255859375,422.9281005859375,113.91000366210938,4450.3798828125
2023-07-03 00:00:00-04:00,191.70297241210938,130.22000122070312,119.9000015258789,33.29210662841797,335.971435546875,424.0378723144531,115.81999969482422,4455.58984375
2023-07-05 00:00:00-04:00,190.577392578125,130.3800048828125,121.75,32.192928314208984,336.1304931640625,423.078125,113.94999694824219,4446.81982421875
2023-07-06 00:00:00-04:00,191.05551147460938,128.36000061035156,120.11000061035156,31.65819549560547,339.23187255859375,420.9385681152344,113.4800033569336,4411.58984375
2023-07-07 00:00:00-04:00,189.92994689941406,129.77999877929688,119.4800033569336,31.53936767578125,335.2060546875,424.9377136230469,113.16999816894531,4398.9501953125
2023-07-10 00:00:00-04:00,187.86810302734375,127.12999725341797,116.44999694824219,32.42068862915039,329.84820556640625,421.7084045410156,113.58000183105469,4409.52978515625
2023-07-11 00:00:00-04:00,187.34019470214844,128.77999877929688,117.13999938964844,32.975223541259766,330.48443603515625,423.9578857421875,111.31999969482422,4439.259765625
2023-07-12 00:00:00-04:00,189.02354431152344,130.8000030517578,118.93000030517578,33.64859390258789,335.1861572265625,438.92462158203125,114.58000183105469,4472.16015625
2023-07-13 00:00:00-04:00,189.79049682617188,134.3000030517578,124.54000091552734,33.539669036865234,340.6135559082031,459.67010498046875,115.91999816894531,4510.0400390625
2023-07-14 00:00:00-04:00,189.93992614746094,134.67999267578125,125.41999816894531,32.82668685913086,343.17816162109375,454.59124755859375,115.94000244140625,4505.419921875
2023-07-17 00:00:00-04:00,193.22694396972656,133.55999755859375,124.6500015258789,34.0347900390625,343.66522216796875,464.50909423828125,118.31999969482422,4522.7900390625
2023-07-18 00:00:00-04:00,192.96795654296875,132.8300018310547,123.76000213623047,34.16352081298828,357.343017578125,474.83685302734375,117.93000030517578,4554.97998046875
2023-07-19 00:00:00-04:00,194.33258056640625,135.36000061035156,122.02999877929688,34.1239128112793,352.9593811035156,470.667724609375,116.43000030517578,4565.72021484375
2023-07-20 00:00:00-04:00,192.37033081054688,129.9600067138672,119.19999694824219,33.0445442199707,344.7984313964844,455.10113525390625,110.25,4534.8701171875
2023-07-21 00:00:00-04:00,191.18499755859375,130.0,120.0199966430664,33.688201904296875,341.7169189453125,442.9937744140625,110.94999694824219,4536.33984375
2023-07-24 00:00:00-04:00,191.9918212890625,128.8000030517578,121.52999877929688,33.302005767822266,343.0489196777344,446.0231018066406,110.61000061035156,4554.64013671875
2023-07-25 00:00:00-04:00,192.85838317871094,129.1300048828125,122.20999908447266,33.767425537109375,348.8838806152344,456.6907958984375,113.0,4567.4599609375
2023-07-26 00:00:00-04:00,193.7349395751953,128.14999389648438,129.27000427246094,34.02488708496094,335.7527770996094,454.4212646484375,110.08999633789062,4566.75
2023-07-27 00:00:00-04:00,192.45997619628906,128.25,129.39999389648438,34.213035583496094,328.7448425292969,458.90032958984375,111.0999984741211,4537.41015625
2023-07-28 00:00:00-04:00,195.05970764160156,132.2100067138672,132.5800018310547,36.47079849243164,336.34918212890625,467.3984375,112.95999908447266,4582.22998046875
2023-07-31 00:00:00-04:00,195.67726135253906,133.67999267578125,132.72000122070312,35.42113494873047,333.913818359375,467.18853759765625,114.4000015258789,4588.9599609375
2023-08-01 00:00:00-04:00,194.84056091308594,131.69000244140625,131.5500030517578,35.45083999633789,334.331298828125,464.968994140625,117.5999984741211,4576.72998046875
2023-08-02 00:00:00-04:00,191.82247924804688,128.2100067138672,128.3800048828125,34.054595947265625,325.5440979003906,442.5938720703125,109.3499984741211,4513.39013671875
2023-08-03 00:00:00-04:00,190.41802978515625,128.91000366210938,128.4499969482422,34.52991485595703,324.7091064453125,445.0533447265625,113.1500015258789,4501.89013671875
2023-08-04 00:00:00-04:00,181.27415466308594,139.57000732421875,128.11000061035156,34.92246627807617,325.8224182128906,446.70294189453125,115.81999969482422,4478.02978515625
2023-08-07 00:00:00-04:00,178.146484375,142.22000122070312,131.52999877929688,35.01190948486328,328.13848876953125,454.0713806152344,116.80999755859375,4518.43994140625
2023-08-08 00:00:00-04:00,179.09275817871094,139.94000244140625,131.39999389648438,34.8032112121582,324.1027526855469,446.54302978515625,113.2300033569336,4499.3798828125
2023-08-09 00:00:00-04:00,177.4890899658203,137.85000610351562,129.66000366210938,34.06779098510742,320.30560302734375,425.4476013183594,110.47000122070312,4467.7099609375
2023-08-10 00:00:00-04:00,177.26995849609375,138.55999755859375,129.69000244140625,34.46531295776367,321.0013732910156,423.7879638671875,110.2300033569336,4468.830078125
2023-08-11 00:00:00-04:00,177.32980346679688,138.41000366210938,129.55999755859375,34.674015045166016,319.0928649902344,408.46124267578125,107.56999969482422,4464.0498046875
2023-08-14 00:00:00-04:00,178.9954833984375,140.57000732421875,131.3300018310547,35.45912551879883,322.10479736328125,437.43499755859375,111.9800033569336,4489.72021484375
2023-08-15 00:00:00-04:00,176.9906768798828,137.6699981689453,129.77999877929688,34.55475997924805,319.937744140625,439.3045654296875,111.3499984741211,4437.85986328125
2023-08-16 00:00:00-04:00,176.1129608154297,135.07000732421875,128.6999969482422,33.32242965698242,319.1607971191406,434.7655334472656,107.19000244140625,4404.330078125
2023-08-17 00:00:00-04:00,173.54962158203125,133.97999572753906,129.9199981689453,32.378318786621094,315.6544494628906,433.3458557128906,104.44000244140625,4370.35986328125
2023-08-18 00:00:00-04:00,174.03834533691406,133.22000122070312,127.45999908447266,32.547264099121094,315.2559814453125,432.8959655761719,105.44999694824219,4369.7099609375
2023-08-21 00:00:00-04:00,175.3848419189453,134.67999267578125,128.3699951171875,32.93484878540039,320.6351013183594,469.5679931640625,108.22000122070312,4399.77001953125
2023-08-22 00:00:00-04:00,176.771240234375,134.25,129.0800018310547,32.68639373779297,321.21282958984375,456.5807800292969,105.66000366210938,4387.5498046875
2023-08-23 00:00:00-04:00,180.65118408203125,135.52000427246094,132.3699951171875,33.769649505615234,325.73529052734375,471.05767822265625,109.43000030517578,4436.009765625
2023-08-24 00:00:00-04:00,175.92344665527344,131.83999633789062,129.77999877929688,32.38825225830078,318.73248291015625,471.5275573730469,101.80000305175781,4376.31005859375
2023-08-25 00:00:00-04:00,178.14767456054688,133.25999450683594,129.8800048828125,33.044166564941406,321.7308349609375,460.0800476074219,102.25,4405.7099609375
2023-08-28 00:00:00-04:00,179.7235870361328,133.13999938964844,131.00999450683594,33.4118766784668,322.44805908203125,468.248291015625,102.61000061035156,4433.31005859375
2023-08-29 00:00:00-04:00,183.64341735839844,134.91000366210938,134.57000732421875,34.09760665893555,327.13983154296875,487.7340393066406,105.91999816894531,4497.6298828125
2023-08-30 00:00:00-04:00,187.16427612304688,135.07000732421875,135.8800048828125,34.31624221801758,327.51837158203125,492.53302001953125,106.58999633789062,4514.8701171875
2023-08-31 00:00:00-04:00,187.3837127685547,138.00999450683594,136.1699981689453,34.92246627807617,326.49237060546875,493.4427795410156,105.72000122070312,4507.66015625
2023-09-01 00:00:00-04:00,188.9696044921875,138.1199951171875,135.66000366210938,36.38336944580078,327.38885498046875,484.9846496582031,109.44999694824219,4515.77001953125
